Edit Factor,Eigenvalue (Real),Eigenvalue (Imag)
0.0,64.50312487793926,0.0
0.0,-15.503124877939209,0.0
0.0,-0.9999999999999961,0.0
0.0,-1.000000000000004,0.0
0.0,-0.9999999999999973,0.0
0.0,-0.9999999999999999,1.3540625196262721e-15
0.0,-0.9999999999999999,-1.3540625196262721e-15
0.0,-1.0000000000000016,0.0
0.0,-1.0000000000000029,0.0
0.0,-1.0,0.0
0.0,-0.9999999999999957,0.0
0.0,-0.9999999999999974,4.0721317293493963e-16
0.0,-0.9999999999999974,-4.0721317293493963e-16
0.0,-0.9999999999999979,0.0
0.0,-0.9999999999999983,0.0
0.0,-0.9999999999999984,0.0
0.0,-1.0000000000000002,5.155066967490135e-16
0.0,-1.0000000000000002,-5.155066967490135e-16
0.0,-1.000000000000002,0.0
0.0,-1.000000000000001,0.0
0.0,-1.0000000000000013,0.0
0.0,-0.9999999999999971,0.0
0.0,-0.9999999999999991,0.0
0.0,-1.0000000000000018,0.0
0.0,-0.9999999999999998,5.768888059150692e-16
0.0,-0.9999999999999998,-5.768888059150692e-16
0.0,-1.0000000000000007,0.0
0.0,-1.0000000000000016,0.0
0.0,1.0733469251574798e-16,0.0
0.0,-1.0,0.0
0.0,-1.0000000000000024,0.0
0.0,-1.0000000000000027,0.0
0.0,-1.0000000000000016,0.0
0.0,-0.9999999999999981,4.710277376051325e-16
0.0,-0.9999999999999981,-4.710277376051325e-16
0.0,-1.461698990411187e-16,0.0
0.0,-5.039538062929169e-17,0.0
0.0,-1.000000000000002,0.0
0.0,1.1102230246251565e-16,0.0
0.0,-1.0000000000000007,0.0
0.0,1.72147228335219e-17,0.0
0.0,2.772033178871189e-17,0.0
0.0,-4.24022722732149e-18,0.0
0.0,-0.9999999999999998,0.0
0.0,-1.0000000000000038,0.0
0.0,-1.0000000000000016,0.0
0.0,-1.0000000000000033,0.0
0.0,-0.9999999999999996,0.0
0.0,-2.133504846938078e-17,0.0
0.0,-9.9863666530742e-17,0.0
0.0,-1.0,0.0
0.0,-1.0000000000000004,0.0
0.0,-1.0000000000000002,0.0
0.0,6.430272597867323e-18,0.0
0.0,-7.354335148093663e-17,0.0
0.0,-1.0000000000000002,0.0
0.0,-1.0000000000000002,0.0
0.0,-1.0000000000000004,0.0
0.0,-0.9999999999999997,0.0
0.0,-7.808849114119782e-17,0.0
0.0,1.366603753807955e-16,0.0
0.0,-0.9999999999999997,0.0
0.0,1.111438103556336e-16,0.0
0.0,-9.187904228323139e-17,0.0
0.0,-1.0,0.0
0.0,-0.9999999999999992,0.0
0.0,9.410148275143119e-17,0.0
0.0,-5.377148955158993e-17,3.753526844291382e-17
0.0,-5.377148955158993e-17,-3.753526844291382e-17
0.0,5.345641889378026e-18,0.0
0.0,64.50312487793921,0.0
0.0,-1.0000000000000044,0.0
0.0,-15.503124877939227,0.0
0.0,4.34781742118179e-17,0.0
0.0,7.620529862323358e-17,0.0
0.0,-0.9999999999999994,0.0
0.0,-0.999999999999999,0.0
0.0,-0.9999999999999983,0.0
0.0,2.0040702575091285e-17,0.0
0.0,-3.841196826414497e-18,0.0
0.0,-1.0000000000000002,0.0
0.0,-0.9999999999999996,0.0
0.0,9.373766051558437e-17,0.0
0.0,-5.0080306852496546e-17,0.0
0.0,-1.0000000000000004,0.0
0.0,-0.9999999999999991,0.0
0.0,-0.9999999999999998,0.0
0.0,5.762383010897286e-17,4.5624895952762414e-17
0.0,5.762383010897286e-17,-4.5624895952762414e-17
0.0,-0.9999999999999994,0.0
0.0,-1.1614368081392338e-17,0.0
0.0,2.1416526807251733e-17,0.0
0.0,-0.9999999999999997,0.0
0.0,-0.9999999999999992,0.0
0.0,-0.9999999999999993,0.0
0.0,1.685828187796966e-18,0.0
0.0,-7.885314255478379e-17,0.0
0.0,-0.9999999999999998,0.0
0.0,3.4575276422164217e-18,0.0
0.0,4.852355971456024e-18,0.0
0.0,-0.9999999999999999,0.0
0.0,-0.9999999999999978,0.0
0.0,-0.9999999999999994,0.0
0.0,-0.9999999999999991,0.0
0.0,-0.9999999999999996,0.0
0.0,-1.0,0.0
0.0,-1.0000000000000002,0.0
0.0,-0.9999999999999987,0.0
0.0,-0.9999999999999982,0.0
0.0,-0.999999999999999,0.0
0.0,-0.9999999999999998,0.0
0.0,-0.9999999999999998,0.0
0.0,-0.9999999999999989,0.0
0.0,-0.9999999999999998,0.0
0.0,-0.9999999999999984,0.0
0.0,-1.0,0.0
0.0,-0.9999999999999996,0.0
0.0,-1.0000000000000002,0.0
0.0,-0.9999999999999996,0.0
0.0,-6.178136073766607e-17,0.0
0.0,-0.9999999999999991,0.0
0.0,-1.0000000000000002,0.0
0.0,1.7663608724677578e-18,0.0
0.0,-2.3290748276000833e-17,0.0
0.0,-1.0000000000000007,0.0
0.0,-0.9999999999999998,0.0
0.0,-9.879121514335898e-17,0.0
0.0,-8.125586779136176e-18,0.0
0.0,-1.0000000000000004,0.0
0.0,-0.9999999999999993,0.0
0.0,-0.9999999999999997,0.0
0.0,-0.9999999999999998,0.0
0.0,-1.0000000000000002,0.0
0.0,-0.9999999999999996,0.0
0.0,-0.9999999999999989,0.0
0.0,-0.9999999999999999,0.0
0.0,-1.0000000000000002,0.0
0.0,-0.9999999999999998,0.0
0.0,-0.9999999999999993,0.0
0.0,-0.9999999999999999,0.0
0.05,62.348745891025594,0.0
0.05,-16.072997077388646,0.0
0.05,-4.174903426111895,0.0
0.05,2.040799236984713,0.0
0.05,-3.804179560341731,0.0
0.05,-3.458819584679449,0.0
0.05,-3.3637720489165273,0.0
0.05,-3.101638898736624,0.0
0.05,1.7359265436064273,0.0
0.05,-2.983707996261053,0.0
0.05,1.6496710212158396,0.0
0.05,1.4286046483168386,0.0
0.05,1.3559885068774216,0.0
0.05,-2.7889120523721984,0.0
0.05,-2.7275963089704427,0.0
0.05,-2.6598481336408977,0.0
0.05,-2.5802025189150046,0.0
0.05,1.2843043016744027,0.0
0.05,-2.356924724371703,0.0
0.05,-2.299680261479131,0.0
0.05,-2.1739874397489216,0.0
0.05,1.0234006047101099,0.0
0.05,1.0029456548114657,0.0
0.05,-2.0890400778640688,0.0
0.05,0.6996223900652062,0.0
0.05,-1.9308226732688332,0.0
0.05,-1.8880868208909474,0.0
0.05,-1.9165174290139102,0.0
0.05,-1.6301562203513167,0.0
0.05,-1.484809118353224,0.0
0.05,0.5842898374687768,0.0
0.05,-1.3685473656620455,0.0
0.05,0.44701305278656317,0.0
0.05,-1.2136390674386224,0.0
0.05,-1.1915462926497333,0.0
0.05,0.3857554450576321,0.0
0.05,0.3408905920156868,0.0
0.05,-0.7012685501283275,0.0
0.05,-1.0997574756906772,0.0
0.05,-0.606068108173139,0.0
0.05,-1.0832446978265693,0.0
0.05,-0.8751888959563925,0.0
0.05,-0.8901282942753614,0.0
0.05,-0.5256643573992628,0.0
0.05,0.22365880781685543,0.0
0.05,-0.3472907745866936,0.0
0.05,-0.25524834154014603,0.0
0.05,0.12639490939095532,0.0
0.05,-0.07017360523973783,0.0
0.05,0.036356754418710814,0.0
0.05,-1.0000000000000002,0.0
0.05,-8.691534848674148e-17,0.0
0.05,-3.41206567306723e-17,2.5002835227911826e-17
0.05,-3.41206567306723e-17,-2.5002835227911826e-17
0.05,-4.211534575778272e-18,3.903737258812371e-17
0.05,-4.211534575778272e-18,-3.903737258812371e-17
0.05,1.4723047258377613e-17,2.151265939389666e-17
0.05,1.4723047258377613e-17,-2.151265939389666e-17
0.05,2.3645052014103544e-17,0.0
0.05,-2.171281104403877e-17,0.0
0.05,1.0884091245231574e-17,0.0
0.05,3.6385081999940754e-18,6.395393555802461e-18
0.05,3.6385081999940754e-18,-6.395393555802461e-18
0.05,-4.879478332758465e-18,0.0
0.05,-6.638627251944665e-18,0.0
0.05,-1.106492258301918e-18,0.0
0.05,-8.050886785915983e-33,0.0
0.05,5.700722756663053e-33,4.205072064720842e-33
0.05,5.700722756663053e-33,-4.205072064720842e-33
0.05,6.774611322626848e-33,0.0
0.05,62.800727870123936,0.0
0.05,-15.965838787809055,0.0
0.05,-4.040628901683586,0.0
0.05,-3.689122343330822,0.0
0.05,-3.531778036384244,0.0
0.05,1.820118533865424,0.0
0.05,1.7157255526584039,0.0
0.05,-3.1168638841868193,0.0
0.05,1.5236916184744385,0.0
0.05,-2.8641326562409932,0.0
0.05,-2.750818321592002,0.0
0.05,-2.6483634457468535,0.0
0.05,-2.5084967287886077,0.0
0.05,1.2584946909248167,0.0
0.05,1.0703876531246013,0.0
0.05,-2.319793566537756,0.0
0.05,-2.183988756864289,0.0
0.05,-2.229272344592781,0.0
0.05,-1.9793046264419634,0.0
0.05,0.8976149536085721,0.0
0.05,-1.831092959779544,0.0
0.05,0.850090296360495,0.0
0.05,-1.7717547657079626,0.0
0.05,0.7307403238728386,0.0
0.05,-1.6437463368499923,0.0
0.05,-1.5027215720757778,0.0
0.05,-1.4757825683325438,0.0
0.05,-1.389511404993849,0.0
0.05,0.49569833613531883,0.0
0.05,0.441694294559521,0.0
0.05,-0.7706769359009392,0.0
0.05,-0.5977953453522622,0.0
0.05,-1.1841664067605289,0.0
0.05,-1.1897761082624054,0.0
0.05,-0.5291644937522648,0.0
0.05,-0.5364730404799899,0.0
0.05,0.19581232170281662,0.0
0.05,-0.37141087696524444,0.0
0.05,-1.0000000000000024,0.0
0.05,-0.18272964293565375,0.0
0.05,0.037587546347325605,0.0
0.05,-0.03317913340982906,0.0
0.05,-1.0000000000000009,0.0
0.05,-1.0000000000000002,0.0
0.05,-1.0000000000000004,0.0
0.05,-0.9999999999999986,0.0
0.05,-1.0,0.0
0.05,-0.9999999999999999,0.0
0.05,-1.0000000000000013,0.0
0.05,-1.0000000000000009,0.0
0.05,-1.42421330989446e-16,0.0
0.05,1.280399790427713e-16,0.0
0.05,-1.0537456368830693e-16,0.0
0.05,-1.504685187887433e-17,9.839896362196319e-17
0.05,-1.504685187887433e-17,-9.839896362196319e-17
0.05,-6.413439044974432e-17,2.124955999560919e-17
0.05,-6.413439044974432e-17,-2.124955999560919e-17
0.05,2.9249164124275485e-17,5.564167129192166e-17
0.05,2.9249164124275485e-17,-5.564167129192166e-17
0.05,5.637549607859015e-17,3.669241837190167e-17
0.05,5.637549607859015e-17,-3.669241837190167e-17
0.05,-6.375841097393901e-18,4.709037299594524e-17
0.05,-6.375841097393901e-18,-4.709037299594524e-17
0.05,2.6968047203033575e-17,0.0
0.05,2.4704177941395076e-17,0.0
0.05,-2.6444552853207868e-17,0.0
0.05,2.4387175244904885e-19,1.886789630101154e-17
0.05,2.4387175244904885e-19,-1.886789630101154e-17
0.05,6.1673559471446314e-18,0.0
0.05,-1.0197099266182955e-17,0.0
0.1,60.28637602583149,0.0
0.1,-16.65331113448161,0.0
0.1,-4.976038378478696,0.0
0.1,3.1913044621149935,0.0
0.1,-4.379719711316514,0.0
0.1,-4.397519722269394,0.0
0.1,-4.12579250411773,0.0
0.1,2.873432626976117,0.0
0.1,2.773806491049506,0.0
0.1,2.4188041189925245,0.0
0.1,-3.91727816489489,0.0
0.1,-3.74555525874663,0.0
0.1,-3.574262134562657,0.0
0.1,-3.6739612759978346,0.0
0.1,-3.32240281961026,0.0
0.1,2.1354511395705362,0.0
0.1,-3.1502081874109282,0.0
0.1,1.9706460964271848,0.0
0.1,-2.867138886706697,0.0
0.1,1.891353140026537,0.0
0.1,-2.690689760739192,0.0
0.1,1.6952066539824329,0.0
0.1,1.5488956298995078,0.0
0.1,-2.5357974253205913,0.0
0.1,-2.4275069312818847,0.0
