Edit Factor,Eigenvalue (Real),Eigenvalue (Imag)
0.0,116.21019412353711,0.0
0.0,-1.000000000000002,0.0
0.0,-17.210194123537068,0.0
0.0,-1.1687502639470908e-16,0.0
0.0,6.231904617872614e-17,0.0
0.0,-6.795305612863115e-17,0.0
0.0,-1.000000000000001,0.0
0.0,-1.000000000000002,0.0
0.0,-0.9999999999999993,0.0
0.0,-1.0000000000000007,0.0
0.0,5.768035774967186e-17,9.80360977506085e-17
0.0,5.768035774967186e-17,-9.80360977506085e-17
0.0,-1.0,0.0
0.0,-0.9999999999999993,0.0
0.0,1.3178569049859261e-16,0.0
0.0,3.128810253463275e-17,0.0
0.0,-1.0000000000000013,0.0
0.0,-1.0000000000000007,0.0
0.0,-1.0213236981315786e-16,0.0
0.0,3.306520867901631e-17,5.3745982190422367e-17
0.0,3.306520867901631e-17,-5.3745982190422367e-17
0.0,-1.000000000000001,0.0
0.0,-1.0000000000000004,0.0
0.0,-0.9999999999999998,0.0
0.0,-7.592699652522394e-17,0.0
0.0,8.84449055122753e-17,0.0
0.0,-0.9999999999999996,0.0
0.0,-1.0,0.0
0.0,-0.9999999999999994,0.0
0.0,8.69631313263265e-17,0.0
0.0,-2.3943605479721858e-17,0.0
0.0,-1.0000000000000009,0.0
0.0,-1.0,0.0
0.0,-0.9999999999999998,0.0
0.0,2.7698102743421076e-17,0.0
0.0,-0.9999999999999993,0.0
0.0,-1.0,0.0
0.0,-1.0000000000000007,0.0
0.0,-0.9999999999999993,0.0
0.0,-0.9999999999999996,0.0
0.0,-1.0000000000000002,0.0
0.0,-1.7396824515738334e-17,0.0
0.0,-0.9999999999999998,0.0
0.0,-0.9999999999999989,0.0
0.0,-1.0000000000000004,0.0
0.0,-0.9999999999999996,0.0
0.0,-0.9999999999999987,0.0
0.0,-1.0000000000000009,0.0
0.0,-1.0,0.0
0.0,-1.0000000000000009,0.0
0.0,-0.9999999999999999,0.0
0.0,-1.0,0.0
0.0,-0.9999999999999998,0.0
0.0,-0.9999999999999984,0.0
0.0,-0.9999999999999997,0.0
0.0,-1.0000000000000004,0.0
0.0,-1.000000000000001,0.0
0.0,-0.9999999999999998,0.0
0.0,-1.0,0.0
0.0,-0.9999999999999989,0.0
0.0,-0.9999999999999998,0.0
0.0,-0.9999999999999998,0.0
0.0,-1.0000000000000002,0.0
0.0,-0.9999999999999996,0.0
0.0,-0.9999999999999998,0.0
0.0,-1.0,0.0
0.0,-1.0000000000000004,0.0
0.0,-0.9999999999999999,0.0
0.0,-0.9999999999999999,0.0
0.0,-0.9999999999999997,0.0
0.0,-1.0,0.0
0.0,-1.0000000000000007,0.0
0.0,-0.9999999999999998,0.0
0.0,-0.9999999999999991,0.0
0.0,-1.0,0.0
0.0,-0.9999999999999998,0.0
0.0,-0.9999999999999998,0.0
0.0,-0.9999999999999993,0.0
0.0,-0.9999999999999998,0.0
0.0,-1.000000000000001,0.0
0.0,-0.9999999999999998,0.0
0.0,-1.0,0.0
0.0,-0.9999999999999996,0.0
0.0,-1.0000000000000007,0.0
0.0,-0.9999999999999986,0.0
0.0,-0.9999999999999998,0.0
0.0,-0.9999999999999993,0.0
0.0,-0.9999999999999999,0.0
0.0,-0.9999999999999992,0.0
0.0,-1.0,0.0
0.0,-0.9999999999999998,0.0
0.0,-1.0000000000000004,0.0
0.0,-0.9999999999999998,0.0
0.0,-0.9999999999999993,0.0
0.0,-0.9999999999999991,0.0
0.0,-0.9999999999999979,0.0
0.0,-0.9999999999999998,3.438102264225041e-17
0.0,-0.9999999999999998,-3.438102264225041e-17
0.0,-1.0000000000000002,0.0
0.0,-0.9999999999999998,0.0
0.0,-1.0,0.0
0.0,1.0775752595409598e-16,0.0
0.0,-1.0000000000000004,0.0
0.0,-0.9999999999999999,0.0
0.0,-1.283291838463396e-16,0.0
0.0,3.3946842057373613e-17,0.0
0.0,-1.0000000000000009,0.0
0.0,-1.0,0.0
0.0,-1.0,0.0
0.0,-0.9999999999999997,0.0
0.0,-1.0,0.0
0.0,-1.0,0.0
0.0,-0.9999999999999997,0.0
0.0,-1.0,0.0
0.0,-0.9999999999999997,0.0
0.0,-0.9999999999999991,0.0
0.0,-1.0,0.0
0.0,-1.0000000000000002,0.0
0.0,-0.9999999999999996,0.0
0.0,-0.9999999999999998,0.0
0.05,110.69228139148888,0.0
0.05,-15.581912753507321,0.0
0.05,-6.11086560333714,0.0
0.05,4.074300916352943,0.0
0.05,3.9398166760368922,0.0
0.05,-5.582157803481096,0.0
0.05,3.6311983020106737,0.0
0.05,3.4621495925791606,0.0
0.05,-5.2729499098034225,0.0
0.05,-5.0985892212777,0.0
0.05,-4.985485191022129,0.0
0.05,-4.798931765413477,0.0
0.05,3.1020300045681126,0.0
0.05,3.0679044610017683,0.0
0.05,-4.662870235815081,0.0
0.05,-4.529148851712655,0.0
0.05,-4.428395769934326,0.0
0.05,2.942039098192176,0.0
0.05,2.8928901502206217,0.0
0.05,-4.220498656093247,0.0
0.05,2.697958594939553,0.0
0.05,2.613455620696682,0.0
0.05,-4.117499705108831,0.0
0.05,2.4828831439444645,0.0
0.05,-4.03636823699223,0.0
0.05,-3.97879551904974,0.0
0.05,2.565506309008045,0.0
0.05,2.282616036202848,0.0
0.05,2.335018993240901,0.0
0.05,-3.8235622768291653,0.0
0.05,-3.7187394352446366,0.0
0.05,2.105818131293997,0.0
0.05,2.0847677352187084,0.0
0.05,2.0170097738161124,0.0
0.05,-3.5926446501859886,0.0
0.05,-3.50435416005189,0.0
0.05,-3.4782961123577794,0.0
0.05,1.952038168826931,0.0
0.05,1.7988208080219255,0.0
0.05,-3.3669838367350584,0.0
0.05,1.733019972047712,0.0
0.05,-3.312033423224594,0.0
0.05,-3.2464842042206077,0.0
0.05,1.702331271264816,0.0
0.05,1.6475373122265524,0.0
0.05,1.5583309269306467,0.0
0.05,-3.12635304160249,0.0
0.05,1.4822511446939153,0.0
0.05,-3.0708945022749714,0.0
0.05,-3.017237911546557,0.0
0.05,1.407427151039408,0.0
0.05,-2.9404900867775527,0.0
0.05,-2.9722185107274317,0.0
0.05,-2.841241881376999,0.0
0.05,1.3417342331328992,0.0
0.05,1.2299222466112014,0.0
0.05,1.2808622334631337,0.0
0.05,-2.7919858828186332,0.0
0.05,-2.6896299763191434,0.0
0.05,1.0883856364019502,0.0
0.05,1.0531471940951689,0.0
0.05,0.9961178164629786,0.0
0.05,-2.5790865339523092,0.0
0.05,-2.50095207028104,0.0
0.05,0.8909665359444987,0.0
0.05,-2.411643188608636,0.0
0.05,-2.3854656136659202,0.0
0.05,0.8016235187966676,0.0
0.05,-2.3148856154180804,0.0
0.05,0.7116910339882404,0.0
0.05,0.7425555498971509,0.0
0.05,-2.2827123205011475,0.0
0.05,0.662928600185061,0.0
0.05,-2.1954232549753465,0.0
0.05,-2.153239161950998,0.0
